,Unnamed: 0,comment_text,toxic
20100,20100,"""

 Copy edit 

Following User:Thedemonhog's request, I've ran my eyes over the article. All looks pretty good, just a few minor things here and there:
 typos according to FireFox's spellcheck add-on:
 """"relevations"""" > """"revelations""""
 """"backstory"""" > """"back story""""
 """"not the writers intention"""" > """"not the writers' intention""""
 clarifications: 
 """"Recent arrivals"""" > """"Recent island arrivals""""
 """"two members of a science team from an offshore with a hidden agenda—Daniel and Charlotte—who landed on the island three days earlier"""" > """"two members of a science team from an freighter anchored offshore—Daniel and Charlotte—who landed on the island three days earlier with a hidden agenda""""
 """"however, Harper did not appear later in the season."""" > """"however, Harper did not make another appearance in the season.""""
 """"The couple was nicknamed """"Jacket"""" and has gained an Internet fandom."""" > """"The couple has gained an Internet fandom and been given the portmanteau nickname """"Jacket"""""""" (you may wish to link to portmanteau, but it's a dab with no better choice of linking, or interwiki-link to wikt:portmanteau)
 tense: 
""""Rebecca Mader said that she was """"so excited"""" for the episode to air because she thinks that it is """"even better"""""""" > """"Rebecca Mader said that she was """"so excited"""" for the episode to air because she thought that it was """"even better""""""""

I also utilized the template  (Template talk:interp for usage) to manage the interpolations in quotes, and removed part of the TMZ quote, """"and Juliet in a bikini did not disappoint."""" just my personal opinion, but I don't really think this is very relevant to the episode, though it might be better for her character article.

Obviously, feel free to undo anything you're not happy about. Hope it passes FAC next time!  (talk • contribs • email) """,0
24337,24337,"Images
Are any of these images usable on wikipedia? 
http://images.google.com/images?hl=en&q;=joseph%20cafasso&sa;=N&tab;=wi",0
23130,23130,"""

does anyone know wth this means
""""In the original script, Marty's playing rock and roll at the dance caused a riot which had to be broken up by police. This, combined with Marty accidentally tipping Doc off to the """"secret ingredient"""" that made the time machine work (Coca-Cola) caused history to change. When Marty got back to the 1980s, he found that it was now the 1950s conception of that decade, with air-cars and what-not (all invented by Doc Brown and running on Coca-Cola). Marty also discovers that rock and roll was never invented, and he dedicates himself to starting the delayed cultural revolution. Meanwhile, his dad digs out the newspaper from the day after the dance and sees his son in the picture of the riot. """"

It's poorly worded and I have no clue what """"1950s conception of that decade, with air-cars and what-not..."""" yadayada is supposed to mean""",0
15453,15453,"Sorry, the link you gave me is dead. And I formatted in harvnb, so plz help in that matter.",0
16121,16121,"That's been the problem facing this article as well.  I'd love to see this get to featured article status, but I keep running into the fact that there isn't really a whole lot of good verifiable info out there that is easily available, nor is it easy to come by a picture that is usable (though I suspect the one or two known images of him would fall under fair use).  There are a couple of  websites out there that basically regurgitate sections from McGregor's book.  There is a certain irony in the fact that a guy who labored in anonymous solitude most of his life on a project he loved dearly died destitute and is not making several other people rather wealthy...",0
5437,5437,"Get a life brotha==
fick me looking at sum of the shit u been doin. are you queer cunt or what?

and i quote

As I'm currently away from my home ADSL network, I'll be limited since I'm now using a bandwith limited mobile limited connection. I hope to be back when the issue is fixed.

if that dont scream a fucking wanker i don't know what does.

==",1
6087,6087,"don't fuck with me coz i fuck back 

there can be only 2 reasons why u r undoing the edit in pratibha patil's wiki 
1. U r blind
2. U must have done some scam like that",1
4449,4449,I am growing very weary of the flawed logic behind these increasingly fascistic policies. Wikipedia is slowly becoming a banana republic. And we all know that banana republics are prone to revolutions and coups. CJ Marsicano,1
5117,5117,"Thanks for your help! 

But you're still a cunt!",1
16276,16276,"Latin America also includes Brazil, that had an diferent social system then that of Hispanic America.The title of this section is wrong.",0
17296,17296,"this page has no references, hence most of the information is not valid",0
5035,5035,"""

edit:
Ok, forget it, I am honored by this ban actually, this is the kid that decided to ban me:
http://upload.wikimedia.org/wikipedia/commons/thumb/7/79/User-Coffee_in_dorms.png/300px-User-Coffee_in_dorms.png
And I am sitting here arguing rationally, wasting my time -and here you go have your """"harassment"""" for real for a change-  over some snotty moron kid with too much time on his hands who claims (man, this is just so funny) that they: """"I'm not someone who likes to beat around the bush, so usually you'll see me in discussions being extremely blunt, and sometimes it might seem uncivil, but anything I say is not meant to hurt someone, it's usually just the way I feel."""" What I do wonder is which of the ten or so sentences I 've written in wikipedia got on the wrong side of this delusional bozo. 
Snotty 17 year olds projecting their daddy and mammy issues on the world. Oh the joy of wiki and cyberspace. Hey kid, guess what you banned me asshole, now go back to your pathetic little life.
""",1
15234,15234,"""
 You're quite a coward kutta, no? (just joking). However, one thing's for sure that you're condescending. And you guys are a bunch of low-live lobbyists. You think this is cool? Spending your whole life in/on/inside Wikipedia. I can easily provide sources proving I'm right, but you guys aren't even worth it. Nerds. I am telling Jimmy Whales, immediately! (*Calls out from basement*) Jimmy? Whales, dear? Can you please get rid of the two kutte up here ^^ Thanks a million! Yahya Al-Shiddazi  — Preceding unsigned comment added by 87.109.131.192   """,1
19554,19554,"""
Title
Why does the title use the article """"la""""?  """,0
20952,20952,"THis guy is REtired - Thank God 

Just wanted to say, good riddens...",0
389,389,"Idiot

Blanche Barrow was not hit in the face with glass at Dexfield Park. Where did you get this bullshit?",1
25973,25973,"About the only statement in the above that I whole-heartedly agree with is that there are many other articles on Wikipedia about contemporary artists that are just as biased, if not more so, than Catman Cohen.  Also, the fact that he is anonymous is not at all the basis of my concern about the article.  I don't see why we can't have an article that describes who this artist is and what he is done without veering into an endorsement of him. (talk)",0
5511,5511,"wth are you on about m8 

i did not vandalize any pages such as al roker

al roker roks and if u continue to mock me as u did just den, u will be sori becuz i no al roker in reel life and he asked me to do that to his page so plz be quiet or i will call him and tell him to predict u dying which wil cum  tru becuz al roker never fails

 71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191   71.15.159.191 ([[User talk:71.15.159.191|ta",1
850,850,"How civil is this - who the fuck do you think you are to but in on a conversation between old friends, you cunt.",1
19452,19452,Someone needs to remove lott 71.227.167.147,0
9112,9112,"yea yea yea you fucking dunce. since the first F in FIFA doesnt stand for football what does the second one stand for? you fucking ignorant pig shit. and dont try that bullshit about the word 'soccer' came from England. so what? do they or anyone else bar the ignorant canada and us use it? NO. so shut the fuck up and don't bring that horse shit arguement to me. the sport is FOOTBALL so take your rinky dink arguements and shove it you cunt. Whether association football or football its still NOT soccer so please do not bring that garbage to me or to anyone else. 
whoever brought up the HULL AFC great its still not soccer and that word is still not acceptable. Football International Federation Association bitch. the word 'soccer' is not used by intelligent people to describe the sport but clearly some of you here are not.

vNistelrooy9",1
14383,14383,WAS HERE. HE POWNS NOOBS ALL DAY!,1
7063,7063,"Ownership/WP:OOA = Written Content
Image License = Photos
Cite/Source = Written content
You're either deliberately mismatching them in an attempt to counter my argument  which is pathetic, or you actually somehow managed to get the order wrong, as well as the audacity to tell me to learn to read?

Your line of argument is not congruent with the points you raise. Uncivil? When is this now a contest of who-is-more-wronger-and-henceforth-the-more-righter's-say-matters?",1
5594,5594,"Fuck you, French faggot. Go play soccer and leave the internet to America, which invented this shit.",1
7406,7406,"LOL 

Stop eating shit you nigger!!",1
27852,27852,""" September 2006 (UTC)
 Please read this  
""""Alpha Kappa Nu, the first black fraternity, was founded in Indiana in 1903 and only lasted a year or so, Walter Kimbrough said, but it paved the way for similar organizations. Kimbrough, the author of Black Greek 101: The Culture, Customs, and Challenges of Black Fraternities and Sororities, shed light on those  and other  facts in a speech Tuesday at the University Center""""  
Walter Kimbrough is an authority on black greeks and a neutral source.   05:14, 23""",0
6582,6582,"""

YOu are a PIG!!! How dare you say(and I quote) """"this article only recorded notable world events """". It effected much of the world. The Peak Ground Acceleration (which was one of the highest ever recorded) moved the earth's crust over a bit, which in turn pushed all the other tectonic plates around, thus effecting the whole world! You need to stop being to closed minded AND HAVE A BIT OF COMPASSION!!""",1
22851,22851,"""

 M. Justin Herman 

Khamar. I would like to disambiguate Justin Herman from the other one on Wikipedia, and need help working out the problem that nobody will know there is an """"M."""" in M. Justin Herman.

Also, can you tell me what happened to my user page? I've been working on wikipedia sice 2005 and had been keeping track of the pages I started, and now I can't find the user page where I was keeping this info.""",0
16341,16341,"Indian Paintbrush Book Award 

I have replied to your query here",0
13291,13291,stick your warning up your arse you fucking gaywad. how about you read WP:GAME and fuck off somewhere else,1
2704,2704,I love dicks in my butt. ([[User,1
17428,17428,"September 17th vandalized 

This date which was vandalized by 142.162.64.146

I know the one who did it was Kagome 77 as the IP traces to St John's Newfoundland.

As his/her Ip Address goes to the same location  his/her home address which i will not reveal.

I don't want to make this hard on you Kagome 77 but you left me no choice.

I've noticed many articles you vandalized and I'm sick of it.

Kagome 77 all I'm saying is grow up please stop acting like a child before you gets in worse trouble with the law.",0
24610,24610,"""

 irony? 
Why is it """"an inescapeable irony"""" that the protagonist uses violence in the movie? Aren't there droves of such movies/books around? First Blood being the perfect example in this context. Maybe I don't know something about the background of the movie itself, but the theme of the movie isn't """"Ghandi"""", it's """"If backed into a corner, I'll fight"""".""",0
